ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005006713455133,https://ae-pic-a1.aliexpress-media.com/kf/Se63dbec006ce4c70b9589763b15878174.jpg,,Men's Summer Loose Size 100% Cotton Freedom Graphi Print Casual Slim Fit Round Neck Short Sleeve T-shirt Top,USD 19.14,USD 8.23,57%,USD,9.0,USD 0.74,9.0,USD 0.74,468,93.5%,https://s.click.aliexpress.com/e/_c2vkjTah,,,,,,
1005009351552476,https://ae-pic-a1.aliexpress-media.com/kf/S352429738c72488aa5c3b1415497a081K.jpg,,"""My Jardin"" is a Spanish-language phonetic reader with engaging content, making it suitable for early education.",USD 6.05,USD 3.03,49%,USD,7.0,USD 0.21,7.0,USD 0.21,3663,95.6%,https://s.click.aliexpress.com/e/_c2w5xIEV,,,,,,
1005007031595045,https://ae-pic-a1.aliexpress-media.com/kf/Saa3c296cdb014b0bbad24731e71e730du.jpg,,O Neck Long Sleeve Solid White Sexy Bodysuit Women Black Autumn Winter Body Top Gray Casual Lady Streetwear Bodysuits,USD 5.58,USD 5.58,0%,USD,9.0,USD 0.50,9.0,USD 0.50,1615,87.8%,https://s.click.aliexpress.com/e/_c32FNjhf,,,,,,
1005007322293701,https://ae-pic-a1.aliexpress-media.com/kf/S7501a31655bc42a5b79cf132923297bb1.jpg,,Ultra Hold Brush-on Liquid Bond Hair System Adhesive Silicone Glue For Lace Wig/Toupee/Closure/Beard 3.4/1.4/0.5OZ,USD 6.15,USD 1.93,68%,USD,7.0,USD 0.14,7.0,USD 0.14,620,97.1%,https://s.click.aliexpress.com/e/_c413LzZB,,,,,,
1005008712637794,https://ae-pic-a1.aliexpress-media.com/kf/S00111ed89bd44bd7bc0378a4af2b64f1Z.jpg,,"3Pairs Fashion Sun Ice Silk Sleeves Unisex Summer Sun Protection Arm Sleeves Suitable for Outdoor Riding, Driving, Fishing",USD 3.50,USD 1.43,59%,USD,7.0,USD 0.10,7.0,USD 0.10,33220,87.1%,https://s.click.aliexpress.com/e/_c3UygUp3,,,,,,
1005006604640027,https://ae-pic-a1.aliexpress-media.com/kf/S2bf1c2787d344282a56c3309fa18c5cbz.jpg,,2024 Summer New Men Shorts Casual Sports shorts Fitness Exercise Beach Shorts Breathable Mesh Shorts Jogger Men's Brand shorts,USD 20.93,USD 8.95,57%,USD,9.0,USD 0.81,9.0,USD 0.81,158,89.4%,https://s.click.aliexpress.com/e/_c3s15xZP,,,,,,
1005006347678099,https://ae-pic-a1.aliexpress-media.com/kf/Hdf25525250f8461f8692ed5a3c0b95baw.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/201224328/p/1/e/6/t/10301/1100126294411.mp4,New arrival 1 bottle 1.3 Oz 38 ml Katelon super adhesive glue wig bonding glue for lace wig and toupee,USD 12.34,USD 4.35,64%,USD,7.0,USD 0.30,7.0,USD 0.30,724,95.3%,https://s.click.aliexpress.com/e/_c4EhJx1R,,,,,,
1005008294780961,https://ae-pic-a1.aliexpress-media.com/kf/S8218998bf90b41aab27ef8022d5625d42.jpg,,New Men's Business Casual Short Sleeved Bone Flower Solid Color POLO Shirt Fashion Breathable Comfortable Summer Versatile Top,USD 20.21,USD 7.88,61%,USD,9.0,USD 0.71,9.0,USD 0.71,9690,89.6%,https://s.click.aliexpress.com/e/_c3ivAgnP,,,,,,
1005008103750476,https://ae-pic-a1.aliexpress-media.com/kf/S84a3758ba7b547bebf411313af10f3a3E.jpg,,HAIRJOY Synthetic Hair Short Straight Wigs for White Women Mixed Brown  Wigs with Bangs  Wig Short Hair Wigs,USD 25.26,USD 9.13,63%,USD,7.0,USD 0.64,7.0,USD 0.64,388,87.8%,https://s.click.aliexpress.com/e/_c3GAdydb,,,,,,
1005007085480719,https://ae-pic-a1.aliexpress-media.com/kf/S25527063b35649bba3c3cd4bbbd24b455.jpg,,RICH DAD POOR DAD Robert Toru Kiyosaki Personal Finance Children Books Financial Intelligence Enlightenment Education book,USD 14.82,USD 14.67,1%,USD,7.0,USD 1.03,7.0,USD 1.03,96,93.3%,https://s.click.aliexpress.com/e/_c3v1h2vb,,,,,,
1005005195480560,https://ae-pic-a1.aliexpress-media.com/kf/H94765148ced84d84bd2cc79953c95ed8S.jpg,,Women Summer Sexy Party Strapless Bodycon Pu Leather Slim Package Hip Black Mini Dress Sundress Female Clothing,USD 9.64,USD 4.63,52%,USD,9.0,USD 0.42,9.0,USD 0.42,2597,90.6%,https://s.click.aliexpress.com/e/_c4B9b09b,,,,,,
1005006625909300,https://ae-pic-a1.aliexpress-media.com/kf/S2e61b74fb940400d8d611970168a44d6i.jpg,,WIGSIN 6Pieces/Set Synthetic 24Inch Long Straight Hair Extension Silky Hairpiece for Women,USD 12.69,USD 3.98,68%,USD,7.0,USD 0.28,7.0,USD 0.28,583,87.5%,https://s.click.aliexpress.com/e/_c4q7XHXT,,,,,,
1005006806017404,https://ae-pic-a1.aliexpress-media.com/kf/S3f86561c10994316a65919d1677b8ab6L.jpg,,Men's Casual Pants Stretch Slim Fit Elastic Waist Jogger Korean Classic Blue Black Gray Male Brand Trousers Plus Size,USD 11.93,USD 5.97,49%,USD,9.0,USD 0.54,9.0,USD 0.54,2170,86.0%,https://s.click.aliexpress.com/e/_c4NSTOql,,,,,,
1005008748315045,https://ae-pic-a1.aliexpress-media.com/kf/Secc3e9b7428148318e6c6d03cb7204a0x.jpg,,180/360/540 pcs White Ultra Hold Wig Double Sided Tape For Toupee/Lace Wig Hair Adhesive Tape,USD 54.80,USD 23.18,57%,USD,7.0,USD 1.62,7.0,USD 1.62,10,93.3%,https://s.click.aliexpress.com/e/_c3D4Xe4D,,,,,,
1005006131305248,https://ae-pic-a1.aliexpress-media.com/kf/S4ee57b2fdc22426584b01c72284218fbt.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2656560328/p/1/e/6/t/10301/1100005013925.mp4,Summer Abaya Dubai Luxury Muslim Woman Dresses Chiffon Ramadan African Elegant Dresses(Not contain Hijab),USD 26.38,USD 26.38,0%,USD,9.0,USD 2.37,9.0,USD 2.37,14,82.2%,https://s.click.aliexpress.com/e/_c4ekrIvj,,,,,,
1005010215914431,https://ae-pic-a1.aliexpress-media.com/kf/S5abf3f5de5a142e9afd7d00e0d5c5cb65.jpg,,4PCS/Set Burkini Femme Musulmane Printing Sportswear Loose Fit Strechable UPF50-UV Protection Swimsuit With Zipper,USD 45.81,USD 45.81,0%,USD,9.0,USD 4.12,9.0,USD 4.12,85,86.2%,https://s.click.aliexpress.com/e/_c3NKMyEd,,,,,,
1005004467172392,https://ae-pic-a1.aliexpress-media.com/kf/S9cddf6def7204a6e9c8d0893e341ff2cQ.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2659971057/p/1/e/6/t/10301/1100133506080.mp4,Ski Mask for Men Full Face Mask Balaclava Black Ski Masks Covering Neck Gaiter,USD 2.15,USD 2.15,0%,USD,7.0,USD 0.15,7.0,USD 0.15,1219,91.1%,https://s.click.aliexpress.com/e/_c342fIK5,,,,,,
1005007273048166,https://ae-pic-a1.aliexpress-media.com/kf/S6465544dbca2460b94de07d74acdb553J.jpg,,Synthetic Fake Invisible Air Bangs Hair Extension Front Fringes Hairpiece Black Brown Hair Accessories for Women,USD 4.31,USD 1.25,71%,USD,7.0,USD 0.09,7.0,USD 0.09,6073,86.5%,https://s.click.aliexpress.com/e/_c4o2344p,,,,,,
1005007044739840,https://ae-pic-a1.aliexpress-media.com/kf/S6dce2014e9124ce587b0ea54f4e986d6A.jpg,,50Pcs Women Girl Mixed Colors Hair Bands Basic Hair Ties Elastic Headband Hair Scrunchies Accessories Ponytail Holder,USD 2.20,USD 2.20,0%,USD,10.0,USD 0.22,7.0,USD 0.15,451,91.4%,https://s.click.aliexpress.com/e/_c3o91OFJ,,,,,,
1005009126526469,https://ae-pic-a1.aliexpress-media.com/kf/Sdaab152d6cb14af58ac46bcc05f29463u.jpg,,3/12YARDS Hair SystemsTape For Lace Front Blue Double Sided Wig Tape For Hair Extensions Adhesive Tape Wig Styling Tools,USD 2.21,USD 2.21,0%,USD,7.0,USD 0.15,7.0,USD 0.15,81,89.6%,https://s.click.aliexpress.com/e/_c3Y5lwyZ,,,,,,
1005008076898965,https://ae-pic-a1.aliexpress-media.com/kf/Sb16efaef0f6b483fa01e2adc0c46b569J.png,,Premium Modal Cotton Jersey Hijab Scarf Long Muslim Shawl Plain Soft Turban Tie Head Wraps For Women Africa Headband 170x60cm,USD 4.58,USD 4.58,0%,USD,9.0,USD 0.41,9.0,USD 0.41,784,88.6%,https://s.click.aliexpress.com/e/_c3sik3vX,,,,,,
1005007803452901,https://ae-pic-a1.aliexpress-media.com/kf/Sa88e9e93b9724eae82def02e618b78f7r.jpg,,Sexy and Fashionable Women's Elegant Short Dress with Hanging Neck Backless Bottom Chest Sequin Party Girl Dance Dress,USD 18.07,USD 8.67,52%,USD,9.0,USD 0.78,9.0,USD 0.78,2051,85.2%,https://s.click.aliexpress.com/e/_c3w6vWaH,,,,,,
1005007373941618,https://ae-pic-a1.aliexpress-media.com/kf/S1ecff00caf814c809040bf6f54a30cd6B.jpg,,Ice Silk Cooling Arm Sleeves Summer UV Sun Protection Compression UPF 50+ for Women Volleyball Youth Sports,USD 1.73,USD 1.70,1%,USD,8.0,USD 0.14,7.0,USD 0.12,1584,97.3%,https://s.click.aliexpress.com/e/_c3t9hLuz,,,,,,
